author,content,timestamp,message_id
notonft,Turtles Ordinals are now available for trading on Magic Eden @everyone: https://magiceden.io/ordinals/marketplace/turtles,2024-01-08T00:38:16.026000+00:00,1193715259517718580
notonft,,2023-12-31T16:38:56.120000+00:00,1191057916669739070
notonft,"Happy New Year @everyone! As a project we overcame too many challenges to summarize in 2023. And rather than focus on the past, I'm looking to the future.

We're ending the year with the new collection at an ATH for USD floor, new holders coming in, old holders coming back, a massive treasury, incredible investments and partners, and people making serious money every day in the Hut.

**Slow and steady wins the race. I can't wait to spend 2024 with all of you.**

https://x.com/TurtlesNFT/status/1741497427587104993?s=20",2023-12-31T16:38:38.328000+00:00,1191057842044682341
0xkano,"GM guys @everyone 

I made a twitter thread about minting SPL20 collections, this was only for educational purpose didn' expect it to mint out so fast (less than 1 hour to inscribe 3333 supply)
https://twitter.com/kkanoee/status/1727821264062923168

You can trade the collection here :
https://www.tensor.trade/trade/TURTLES_spl
https://magiceden.io/marketplace/turtles_spl20

For now it has** no utility**, don't want to say it will ever have any because I don't know. But you can have fun with it and pretend it is September 2021 again <:king:884806950506876928>",2023-11-24T00:30:42.796000+00:00,1177405904581312533
notonft,**WARNING**: DO NOT CLICK LINKS IN DISCORD @everyone. Scammers are using fake leadership team profiles to post scam links. We have seen this method time and time again in past. The scammers are taking great pains to make profiles that look legit. **DO NOT click links from anyone claiming to be from the leadership team.**,2023-11-18T09:09:00.880000+00:00,1175362012205822023
notonft,"Hi @everyone, a quick note that we are working on new updates to the platform, and to share that the focus of the project has only grown in scope. My number one priority is to get new users into our platform, which means coming from outside of Solana. This has taken me back to my web2 roots, and we are making incredible progress.

I’m very happy with how things are going, and will have more meaningful updates for you soon. **There's a lot to look forward to, and I can’t wait to share the details.**",2023-10-24T16:07:32.094000+00:00,1166407639631147058
notonft,"NEW BABY APES STAKING IS NOW LIVE! @everyone 

We are pleased to share that you may now stake your Baby Apes and earn $OOGIX. To begin staking:

1) Head over to https://turtles.vc/ and connect your wallet

2) Convert your BabyApes into the new collection named Baby Apes. This is necessary to give the project team complete control over the collection and allow us to safely provide you with new utilities for a long time to come.
Click SWAP BABYAPES from the left nav
Select and swap your BabyApes. **The exact same NFT will be converted and deposited into your wallet.**

**DO NOT INTERRUPT THE SWAP PROCESS BY REFRESHING YOUR BROWSER OR OTHER ACTION. Swap can take up to 30 seconds.**

3) Click BABYAPES STAKING in the nav. Stake your Baby Apes.
Staking fee: 1,000 $OOGIX
Staking rewards: 100 $OOGIX per day",2023-10-10T23:41:16.995000+00:00,1161448399023910923
notonft,"Turtles are now live on Friends.Tech @everyone! Our holders have been active on the platform since day 1, swing by <#892925830232158228> with any questions. We're working on some major platform and project updates in the mean time. Stay tuned...

▶️  More info: https://www.friend.tech",2023-08-21T14:19:10.983000+00:00,1143187548596875334
notonft,"Congratulations to the following 10 winning wallets @everyone! Please open ⁠📩︱tickets with your winning Sol wallet address to claim your Turtles Ordinal.


88kA8GP58662xTbewqSrcKPY3U3cXoenYgoALGpcRzYc
42HyKDfxNreucj6LDrwXz6UoNkqJZbjbebJ36YA4ZqLr
CQnVF58jFWpeVmr9o6AMSb93GLy9o8fiJwoCRppdSMna
A4geixGQD5WMeWqwt1YF3RN4rNZaq6UtRXbEZnK9Wrqa
ATucxQZDZP2nFeakmztwy8M4dHkjpPXrHN1MgVXCdFEo
5Nz1U6y4L4FMqApkeWEUhc1oqqLqpK4qzNo2m4JmJjuw
JZnPCmPr7B5sMJNFnxw4atdWf5sQtDxCaXQM2fgVyZ3
5BkGubWaFkzRdJ9cHuXHHVzND8YEcsAdSqGWvU8uM1oE
4gK5DVwP6rf6t6McjTh4Y4uCEY1kTeEqvByuGZsYzE1J
EZkWzcicqE38K4Ae4kmVcq14zmeYDt2JCf94kdfwrtKH",2023-08-06T08:36:59.190000+00:00,1137665614031368212
notonft,"Since some of you seem to have more $VC today than usual, we're starting the next Turtles Ordinals raffle @everyone. Enter here: https://rafffle.famousfoxes.com/raffle/4JSxuTdx922T6PP2QCdpe4eSfNEEbwSPbyPEq3ZvUQdb",2023-08-01T14:00:23.567000+00:00,1135935062559436951
notonft,"**$VC staking for USDC rewards is now live at https://turtles.vc @everyone**

There will be a 72 hour quiet period before rewards accumulate to allow everyone to stake their $VC and get a fair share of the coming daily rewards. Stake today to lock in your gains!

<a:pepeAlarm:1086030542157402124> **IMPORTANT**<a:pepeAlarm:1086030542157402124> 
**- 20 Turtles NFTs must be staked in order to use these features**
- Deposit fee: 2%
- Withdraw fee: 0%
- Autostake fee: 10%",2023-07-26T21:15:00.403000+00:00,1133870109543387269
notonft,"Deals are back at https://capit.vc @everyone! All unlock fees and buy minimums have been reduced, and if you unlocked the same deal in the past, you will receive a $VC airdrop **after** unlocking once more. LFG!

**Next Up**: $VC staking for USDC rewards is going live on mainnet... 👀",2023-07-25T22:05:40.264000+00:00,1133520471778918480
notonft,"Congratulations to the following 20 winning wallets @everyone! Please open <#938205010783789057> with your winning Sol wallet address to claim your Turtles Ordinal.

AyMEUN73cxKEnwauTij3eV5BJCS8stzZR9ErbHQXBnKe
4zem2jPs54FoFpCGEfqLEUfiMreFdC2Mbt3dUun3oDKZ
67EGmcWzHNiS7R4QmJyN6aGYUmahxNenLbPm7sTWJom2
9HhXsoEfpZaLLKfMRHFAqJF7LT2ThtjGbGCDLi6GExjj
EzxwYq67c6zXMqXy3SXbtdrZuf2Azpa3immEJCxWjARy
4yd1rTh7gkk3RVLNvr9xfqszSjVyWyNT2ZdvJn3g7cT5
4J7L9Te515ragNGA9h6EfTLUvPCmCq3njKxqCGNTuRAZ
33qmfx5x75XoDDH1mDHHhhieSSZLbVrPUutkiGas9fej
6gGvARcdrEmHSJ3qw21453RjuHV5qAXwLxcCebTCK5si
2Up2Qx3HrkVicSaGz1zqVYWSQJdhUz2suZXAUY6QJqTr
6RPWUANxxVMnbb1YAw2fgmAE9f4VbcLj8NwC7PhCzWSB
6g5x4srHGxpbkT5DFjfZTewxMDz6BaFFheDW2YDyJy5m
E5uTMzf6V1Su8VvibCcqHop3skJmFwVRQhuuwVCBHsxc
CG3rqGZYEU6UFqis6vJqps3JncUWkWuYximLTJDaKeLf
FYmHZiqcWa3YxGqRhY5Hwz2uSzjioiuqZoKvRXtdpHmw
AnhMU31qkbMssLNQYPoxAGnJDFf6UWLeQD8DFh3nTruR
8dngin1RSX4oE34XehdbEs8MnDTBzZZk4ENDNgYAbvAg
ChKP2Xn3Jv4skhmwDvXPAXnsKgfa3h4eBnDAdJS2wFcr
4ugxwYTUsggjJMGcsC2yc5XQ2uvnkKeP53rr47FXLXAA
2sUre4MaN9QLE55CAqioxwAU4xZZYwbDRRqjq2yUPPD1",2023-07-23T03:04:04.843000+00:00,1132508405429444748
notonft,Our Turtles Ordinals raffle for the week has begun @everyone! Use $VC to purchase tickets for a chance to win: https://rafffle.famousfoxes.com/raffle/GL6DL67ShHTjXzdDoQE5EdeF4ShCvC1eR1y45JqQw8aC,2023-07-18T15:25:02.329000+00:00,1130882934312796311
notonft,The latest round of Turtles Ordinals have been sent to raffle winners @everyone! Check wallets and share your pulls on Twitter. The next raffle will begin on Tuesday in $VC...,2023-07-17T00:26:35.661000+00:00,1130294445493985360
notonft,"Our new SS23 merch line is available in $VC with worldwide shipping included @everyone 

- **Hoodie for 350 $VC**: https://thedripp.io/product/collections/ss23-turtles-are-fck-capsule/turtles-are-fck-tech-hoodie-ss23-capsule-collection/
- **3-Piece Collection for 650 $VC**: https://thedripp.io/product/collections/ss23-turtles-are-fck-capsule/turtles-are-fck-ss23-capsule-bundle/

Remember, each purchase will receive a unique airdrop in the coming weeks which will be tradable as a collection (and there *will* be reason for people to want it).",2023-07-12T01:26:20.362000+00:00,1128497541491732542
notonft,"Venture Coin is now listed on CoinGecko @everyone https://www.coingecko.com/en/coins/venture-coin-2

<:love_turtles:894050220277641256> Please add to your watchlist! <:love_turtles:894050220277641256>",2023-07-11T15:47:19.646000+00:00,1128351828367642695
notonft,"Hi @everyone - After a successful relaunch of staking and reveal, we will be making the following changes:
- Reveal fee will be increasing back to normal levels
- Staking fee will increase in line with the opportunities provided by the platform

Everyone has had a chance to enjoy some benefits and feel strong about the project again. We will continue to push for our value as we move to the next stages of relaunching our new VC platform. **The changes will go into effect in the next 24 hours.**",2023-07-11T04:07:54.148000+00:00,1128175812311523409
notonft,"Congratulations to the following 20 winning wallets @everyone! Please open a <#938205010783789057> with your winning Sol wallet address to claim your Turtles Ordinal.

WINNERS
4ugxwYTUsggjJMGcsC2yc5XQ2uvnkKeP53rr47FXLXAA
BUx6dudyY7vYFXDhfoCTYv8U9B92LVoQcvEW5bXbVJ6g
GkoaCYMUQBZZnnJzxXA8sucB9LMCnS7o5vp1xiSwgs8n
BWPHP3ggv3V1g4AqX4pz5KmRT7exdxhc2gfmGk8sN3Ze
wtbPQS7tqi2qA8aJ7iY78GPPf7XZQuiW8QNCbu5Rbt4
HYYAABt78eCwAcfbnspZo5VrTvB9YPJ5bh9EbphGXoBs
FYmHZiqcWa3YxGqRhY5Hwz2uSzjioiuqZoKvRXtdpHmw
6VGPz2TawNqG395NUY8SFjMwVbcaVyYoUbVRcYm6gCbS
36iFoiGEkT4yVyipaSVDbsvMNtJa9yA97XdXPkZJfAQK
2F2uqqoSViByWMz8ryb22w9CfBaMsqRGVZA2Hf3cAcx5
2TohezyyCE4xMoMgwDuHyfGEqyYRVuS4UyJBENuQJWH5
E5uTMzf6V1Su8VvibCcqHop3skJmFwVRQhuuwVCBHsxc
AYEJ88ivQ8opR5if1LB2aRYRcGhgnHeCFRWxcPcwtUJm
37tyAEMWypXRvdagephXYXBHBVus4UVpChot5cskCtQU
FuKXWhduB6v6686SWPQwD7PnjGgc2V3F59jVX6bvseSe
8Cw9FRVY4Q49teufy5Jj74G2Mg7GDjCL9gjpU4t5NCxh
8m6yBWCwqEXvUHiegcnkQxWcX64bbfoaMmdVcy1fD8j8
5BkGubWaFkzRdJ9cHuXHHVzND8YEcsAdSqGWvU8uM1oE
2cBbBJLj35ZyT4tnaVx9EYcyeoUSDx5bnjA4XxHxn4RQ
FdPuSKviVv2wg92QF7CmoT8myPycZXyxE5Ue8MXVkQsK",2023-07-08T02:27:00.403000+00:00,1127063257467846717
notonft,"$VC token Phase 1 redemptions are now available @everyone. 1.5% of your allocated supply can be claimed through Metaplex Gumdrop. **Please read this entire announcement to understand how to claim your tokens and what they can be used for.**

**$VC token uses to take advantage of right now:**

🐢**Reveal is now live at https://staking.turtles.vc/reveal** - For a __limited__ time, the cost to reveal 1 Turtle has been reduced to **150 $VC tokens**

**<:bitcoin:1105948405466927116> Our latest Turtle Ordinals raffle in $VC is ending soon at https://rafffle.famousfoxes.com/raffle/6LTjHmCjBdpiEwQbLVdg5uGeAccXiAiJSzKaNWzeJoQ2.** It's the best odds we have offered on an Ordinal, so make sure you get at least 1 ticket.

**Coming next...**

**<:love_turtles:894050220277641256> USDC rewards for staking $VC are being reactivated**, and will be open for deposit soon. There is a rewards backlog that will make it quite valuable to stake in the early days of the pool, so have your tokens prepared!

**👕 Turtles merch will be available for $VC at https://thedripp.io.** You will receive a discount for using our token to buy, and we have many more products coming. **Alpha**: Anyone who has bought or buys merch will be getting a special airdrop soon as part of a larger product rollout for Turtles. Each piece of merch will have a unique airdrop with *real* value attached...

**<:money:957769880260730970> Deals will be launching once more, with unlock in $VC.** New deals and new branding for our standalone platform and the next evolution for the Turtles NFT project. We have a ton of improvements and gamified mechanics coming to make our dapp a breakout product.

**$VC TOKEN CLAIM STEPS**
1) Find your wallet here: https://docs.google.com/spreadsheets/d/1BbNQpzY2cWKUzuQzclppjsmHfTGvDZRJh-MAGlUq2Q8/edit?usp=sharing
2) Click the link associated with your wallet.
3) Connect your wallet and claim your tokens.

We will announce the quantity to be delivered next month closer to the vesting date. $VC chart: https://birdeye.so/token/AebrVZPfSH7KPAxPwnuqTZB9QNepdktk7HSSY4SNj7BM",2023-07-07T06:54:34.681000+00:00,1126768206124679229
notonft,"The last 2 Turtles Ordinals raffles have been airdropped to the winners who claimed @everyone . Check your BTC wallets and share your new Turtle Ordinals! If you didn’t win this time, there are more to come…",2023-06-30T22:20:06.302000+00:00,1124464407565570148
notonft,"Hi @everyone we made the hoodie available as a separate item due to several requests. 

Our latest hoodie is made better and will last longer than anything you will spend money on in stores, so we hope you will pick one up ASAP. We went way further than we have to, to learn about how to do this right *and* to give you guys true quality. **The next 20 orders will get 1 free tee of the same size beginning now.** Those who already ordered the SS23 bundle will also get the free tee. 

LFG🔥 Hoodie + Free tee 4 Sol w/free shipping: https://thedripp.io/product/collections/ss23-turtles-are-fck-capsule/turtles-are-fck-tech-hoodie-ss23-capsule-collection

All SS23 bundle 6.9 Sol w/free shipping: https://thedripp.io/product/collections/ss23-turtles-are-fck-capsule/turtles-are-fck-ss23-capsule-bundle/",2023-06-28T21:15:48.923000+00:00,1123723452814213130
notonft,Merch drop alert @everyone! Get it now with Solana Pay: https://thedripp.io/product/collections/ss23-turtles-are-fck-capsule/turtles-are-fck-ss23-capsule-bundle/,2023-06-27T13:10:14.046000+00:00,1123238864417472572
notonft,"Congratulations to the following 20 winning wallets @everyone! Please open a <#938205010783789057> with your winning wallet address to claim your Turtles Ordinal.

**WINNERS**
55o4V1x3bmkA1Yk3iCCiZuGrDQjtMrL3yCvYgZrDTRop
4JKpTm3roGGmUXTFzGhnuFL4HGMBNrWWTkqTwjtrxeC3
4ugxwYTUsggjJMGcsC2yc5XQ2uvnkKeP53rr47FXLXAA
2Fvs2caNCQceEMF642wdag2txYLY5CCKPC3xz1GLcVCo
4mKVQetNnxYGiB6nvY57vLL7kR71uTSUXJ11hGtVimZ1
DXxiyqwnzSrzVCxKqQGsEHcp7FFxaQhYzjQZyeFhG9Wc
Dyx2N21LW2GcKkBeoFFgkj23azr3kgYfcZkWnJBJ4R1k
44KYwcUK44qCNUWaiUqzs3iHcoSGiWuRAiD6ra7HDoev
2nUpcRLixxa1uDKTu2uqiT7HX5nYj3bnpbLXXgHw3VDj
4J7L9Te515ragNGA9h6EfTLUvPCmCq3njKxqCGNTuRAZ
8TDgvAC622Br9pF5NB4r3gibfgtNQynYe7KvJs2DaqCE
EgzbGMCCYDNE7Gy63T8gym2Nf1PhjMeCVouKoZ8r8CQv
H7SvvP61soZ1eEGMBEG1DUo9ktymDdFksGLieHHjyy6E
8GSHYw7MvmA1gMPmHnSozARbq893XAwFxaKfy8KAcbyP
AWAXeRa5MQAY2MKKJCTXd6PyHhs7wQbP37obX5Ty55q7
4REzsegqG9KjEym3SmKxPv3TXB5sX6UKN4iKS4KATisy
2F2uqqoSViByWMz8ryb22w9CfBaMsqRGVZA2Hf3cAcx5
GsW5HeQrjyWaeA17CHdcaMUVK1HunoAyJ6BggUjJFMRf
2NN5VR5UVtRY7mAM18cnxcJ8qXwqWFxLrF2J5bJXBJoz
GmhUpfqR892DcqpsHfceAj1wYGS54N6rjdtqb94Nui9d",2023-06-22T19:56:37.271000+00:00,1121529195747610634
notonft,"The next Turtles Ordinals raffle is live @everyone! 20 winners will be selected, and we will be airdropping winning wallets' Ordinals weekly from now on. **Market listings coming soon!** Enter raffle: https://rafffle.famousfoxes.com/raffle/D8qrajvNk5orh4JfhDnHjsekK1bAW4NS61RJu69FdCGr",2023-06-20T13:56:31.271000+00:00,1120713797884186784
notonft,"If you are expecting a Turtles Ordinal @everyone, check your wallet and share what you pulled!",2023-06-18T13:47:36.335000+00:00,1119986778468786187
notonft,"Congratulations to the following 20 winning wallets @everyone! Please open a <#938205010783789057> with your winning wallet address to claim your Turtles Ordinal. More chances next week...

**WINNERS**
AxdWZ45AUkDWTwy7daexFNMgqHk9XYiPyirdexunsa7W
8jxbnkcWeQdWwU22XEsaX1vS1TVbeCu43SzEnYRYzXr3
GkoaCYMUQBZZnnJzxXA8sucB9LMCnS7o5vp1xiSwgs8n
9MN4ps2JvFB1qRPCSynLfowR4od2ogKwroshsaG8iYxU
JZnPCmPr7B5sMJNFnxw4atdWf5sQtDxCaXQM2fgVyZ3
HMsCkfsfA8jTh7RCTzQ4XrybBsu6X1gmbWUue3HBkcNw
26xWgb24wtgFATHA2xPqBXW227Rbvvwr5cyoH27oas3r
Fv8TociPm8uVtMvjWS3ccsAJKATACUUaCiTdJddkrNxc
9rfvYJHPz2fWhMTy2gRdqNigPdkVwgaT5yuZdsps9QiV
3JAdXvbQDnwQrRuxdtsW64uoktrbLcLxacXeFnMoeYzK
FTxBrXjig4WyyuiXs8AoADxTGR7gaoe7E13YWaJj9amF
DYqboSDmBehiNfY3HsoPgcdevbgxM6cPfyFvjiPYpAou
6RPWUANxxVMnbb1YAw2fgmAE9f4VbcLj8NwC7PhCzWSB
5EcJevf5bj2MKFC2ZXkKJjJtC1mpqHygUKe7AwUycnB2
2EbjM6g9vQur7er6VFp5xghJKVu7EDQ1kmvLVZTUUjGR
6otcH6womzLT7SvNMfvCTxL85hKqVA5WgqUMJ2UJDWnf
8m6yBWCwqEXvUHiegcnkQxWcX64bbfoaMmdVcy1fD8j8
8F3YEkEX8f2UCoDBmjqzrWZ9PkUMa8A99zSC17FB7aJd
daUvA2TGmPobvWXDUbnjdAnYcoAE54RNPPJDTk5YcVR
F8i7V7wiihBAMnugwzaqb8r89fCEFAP1TK22KZ7yBgdW",2023-06-16T00:11:54.527000+00:00,1119056725916536972
notonft,"**The airdrop is complete @everyone!** All Turtles with just a few exceptions have been returned to their rightful owners. Turtles are now under the pNFT standard for enhanced security and a 5% royalty enforcement. Trading will resume shortly, and you can buy/sell Turtles at that time. NOTE: Unrevealed NFTs are now all the same color.

**If you think you should have received a Turtle but did not, READ THE BELOW RULES FIRST, then open a ticket.**

Below are rules for how we will handle these tickets. **There is no time limit to open a ticket**, so if tickets are full you may come back another day and try. Include your wallet and Solscan transaction links in your ticket. Please DO NOT ping the team, wait to open a ticket or for your ticket to be addressed.

- Orders, AMM pools, and loans in place **before** the exploit will be made whole with unrevealed NFTs 1 to 1.
- Turtles purchased **up to one hour after** the following tweet went out will be made whole with unrevealed NFTs 1 to 1. https://twitter.com/TurtlesNFT/status/1666256978283311104?s=20
- All other trades are not eligible.
- All other cases not covered above will be addressed individually in the ticket.",2023-06-13T09:25:44.637000+00:00,1118108939503018115
notonft,NFT airdrops are happening right now @everyone and will conclude shortly. The team will do some post drop checks and then trading will resume on all marketplaces. TAF!,2023-06-13T03:09:58.657000+00:00,1118014374808916058
notonft,"Hey @everyone ; mint finished but we delayed the airdrop because we found out someone minted 207 NFTs from our candymachine during the process! Sadly we need to make those nfts useless before airdropping. The team was understandably too tired to continue tonight, so we will pick up tomorrow.",2023-06-12T05:31:27.955000+00:00,1117687593639891005
notonft,"Hi @everyone I want to give a very quick update that we are in final devnet testing for reissue of NFTs. Thanks once more for all your patience and understanding, a lot of manual labor work is happening behind the scenes to minimize impact on our holders <:love_turtles:894050220277641256>",2023-06-09T02:38:17.537000+00:00,1116556849471295548
notonft,"20 Turtles Ordinals raffle winners are confirmed @everyone!

Dt1vgw88cZ5DtcVw8fjEZBb6YXPsmW5co8p5xHNVmnPo
BWPHP3ggv3V1g4AqX4pz5KmRT7exdxhc2gfmGk8sN3Ze
7mzsgbnrVrEBAeXV6jEXqRa1qcDhJE6ywcm1FSD3hCee
DAAroQUXYvTBSeVMVG9APdii91kjmusrSC6HtYYk7X9k
8m6yBWCwqEXvUHiegcnkQxWcX64bbfoaMmdVcy1fD8j8
AkSXxqDUELHNA8c96DNeKZiHWWAjJHSm6scp979e8S4
GKaMLwrkTVxB7JwaMi4XdJhpuuAk1gKLdqeGR4XeTWxw
A4jTwCn4zmUYmSo88MgiiCQRaCtuSbAMdR84ZPvay7Bw
5VMBG6cQsS9J6Gc8uTzbZxYxJRax73UjbzfjrTwTanma
229hvejS5egTnTFc8tysJ5eR2nwX3ZM87Yd4J2CcpSyM
DXxiyqwnzSrzVCxKqQGsEHcp7FFxaQhYzjQZyeFhG9Wc
3GtU9rLrx3ciWLRZEK7Tb6sF1hZQt6bkDrcTHp7ujLeP
51Fb1n3f5aYw7Aup3qN8MnLEQsxXdHqPpTncVmA1hkJM
Fb1T2CPgSCLarUAhRDXWDmx2bnmfpcoSPeM9iR2rceQj
4ugxwYTUsggjJMGcsC2yc5XQ2uvnkKeP53rr47FXLXAA
C7YmCuQMS8sGmRH3fVbiWmq2ZbYnEt46QgEUtPKZkvTj
ErRtH7pbnDTUDcbvqX2PqJ4TggoTM6JuznS3EnkMzttB
8rwfEXh4z5XyxWt5eGUr1s7dZGpwbZnfHioYwEVfN6MH
8jxbnkcWeQdWwU22XEsaX1vS1TVbeCu43SzEnYRYzXr3
6j2Zuyj7kppyBjKQQdTV9vNi8cMvT9gSBGqiA9tUws9A

If you are own one of the winning wallets, please open a <#938205010783789057>. We will be using 3x floor price of the collection prior to the recent exploit, which was 5.1 Sol. If you do not wish to purchase the Ordinal, you may transfer/sell the right to another person. We will continue the raffles next week!",2023-06-08T18:31:13.968000+00:00,1116434276938948728
